Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
39633.0,74218,Female,disloyal Customer,30,Business travel,Business,1746,2,2,2,2,3,2,1,3,4,5,3,4,5,3,0,21.0,neutral or dissatisfied
39634.0,122809,Male,Loyal Customer,35,Personal Travel,Eco,599,3,3,3,2,1,3,1,1,1,1,5,5,1,1,4,6.0,neutral or dissatisfied
39646.0,57993,Male,Loyal Customer,37,Business travel,Eco Plus,844,1,1,1,1,1,1,1,1,1,4,4,3,3,1,0,0.0,neutral or dissatisfied
39647.0,70930,Female,disloyal Customer,25,Business travel,Eco,612,1,4,1,3,1,3,3,1,5,3,4,3,2,3,97,161.0,neutral or dissatisfied
39667.0,39673,Female,Loyal Customer,42,Personal Travel,Eco Plus,476,1,2,2,2,4,2,2,3,3,2,3,1,3,3,0,0.0,neutral or dissatisfied
39672.0,40512,Female,Loyal Customer,39,Business travel,Eco Plus,175,4,5,5,5,4,4,4,4,1,3,3,1,4,4,0,0.0,satisfied
39674.0,125400,Male,Loyal Customer,18,Personal Travel,Eco,1440,1,1,1,2,2,1,1,2,2,5,1,3,3,2,10,7.0,neutral or dissatisfied
39676.0,90664,Male,disloyal Customer,38,Business travel,Business,646,2,2,2,3,3,2,1,3,5,5,5,3,4,3,0,0.0,neutral or dissatisfied
39685.0,56268,Male,Loyal Customer,8,Personal Travel,Eco,404,3,5,3,3,2,3,2,2,5,2,3,1,5,2,0,3.0,neutral or dissatisfied
39693.0,54425,Female,Loyal Customer,65,Personal Travel,Eco,305,1,5,1,3,1,5,1,2,2,1,2,3,2,3,0,0.0,neutral or dissatisfied
39698.0,3975,Female,Loyal Customer,10,Personal Travel,Eco Plus,764,3,5,3,3,2,3,2,2,5,4,5,1,1,2,0,0.0,neutral or dissatisfied
39709.0,69619,Female,disloyal Customer,27,Business travel,Eco Plus,2475,2,2,2,3,2,1,1,3,4,2,1,1,5,1,3,0.0,neutral or dissatisfied
39711.0,20757,Male,Loyal Customer,47,Personal Travel,Eco Plus,363,2,4,2,5,2,2,2,2,5,4,4,3,4,2,0,1.0,neutral or dissatisfied
39714.0,116447,Female,Loyal Customer,39,Personal Travel,Eco,480,2,3,2,2,5,2,1,5,1,5,3,1,3,5,0,0.0,neutral or dissatisfied
39718.0,23915,Female,Loyal Customer,42,Business travel,Eco,189,3,5,5,5,3,1,5,3,3,3,3,2,3,2,1,0.0,satisfied
39719.0,110889,Female,disloyal Customer,15,Business travel,Eco,545,2,2,2,4,3,2,3,3,4,5,4,1,3,3,40,35.0,neutral or dissatisfied
39737.0,64098,Female,Loyal Customer,68,Personal Travel,Eco,919,2,5,1,4,3,5,4,4,4,1,1,4,4,4,0,0.0,neutral or dissatisfied
39753.0,58246,Male,disloyal Customer,55,Business travel,Eco Plus,525,1,1,1,4,3,1,3,3,3,4,4,3,4,3,4,0.0,neutral or dissatisfied
39757.0,119616,Female,Loyal Customer,11,Business travel,Eco Plus,1979,2,3,3,3,2,2,3,2,1,4,3,1,3,2,1,11.0,neutral or dissatisfied
39787.0,40672,Male,Loyal Customer,51,Personal Travel,Business,599,2,1,2,3,1,3,3,1,1,2,1,1,1,4,0,0.0,neutral or dissatisfied
39793.0,89779,Male,Loyal Customer,10,Personal Travel,Eco,944,1,4,1,4,3,1,2,3,2,4,2,1,3,3,13,2.0,neutral or dissatisfied
39804.0,66023,Female,disloyal Customer,27,Business travel,Business,1345,3,4,4,3,2,4,1,2,5,2,5,5,5,2,0,0.0,neutral or dissatisfied
39812.0,70480,Female,disloyal Customer,36,Business travel,Eco,867,2,2,2,4,4,2,3,4,1,2,3,2,4,4,64,51.0,neutral or dissatisfied
39824.0,31550,Male,Loyal Customer,15,Personal Travel,Eco,844,3,3,2,3,2,2,1,2,1,1,3,4,4,2,0,0.0,neutral or dissatisfied
39826.0,2935,Female,Loyal Customer,26,Personal Travel,Eco,806,2,5,2,5,1,2,1,1,1,1,1,2,5,1,0,0.0,neutral or dissatisfied
39829.0,37793,Male,disloyal Customer,24,Business travel,Business,1074,0,0,0,1,1,0,1,1,4,2,5,1,4,1,36,29.0,satisfied
39836.0,76201,Female,disloyal Customer,43,Business travel,Eco,922,3,3,3,4,3,3,3,3,4,1,1,5,1,3,0,0.0,neutral or dissatisfied
39846.0,20347,Female,Loyal Customer,53,Business travel,Business,2143,1,4,4,4,2,3,3,1,1,2,1,4,1,1,51,44.0,neutral or dissatisfied
39851.0,12944,Female,Loyal Customer,22,Personal Travel,Eco,563,3,5,3,1,5,3,3,5,3,4,4,4,4,5,0,0.0,neutral or dissatisfied
39866.0,35606,Male,Loyal Customer,50,Personal Travel,Eco Plus,1074,5,5,5,2,2,5,2,2,5,2,5,5,4,2,3,0.0,satisfied
39871.0,18709,Female,Loyal Customer,55,Business travel,Eco Plus,383,1,1,1,1,5,4,3,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied
39879.0,18629,Female,Loyal Customer,64,Personal Travel,Eco,201,1,3,0,3,1,4,4,2,2,0,2,4,2,3,2,13.0,neutral or dissatisfied
39885.0,64542,Male,disloyal Customer,23,Business travel,Business,247,5,0,5,3,4,5,2,4,5,4,4,3,4,4,0,0.0,satisfied
39896.0,33669,Female,Loyal Customer,45,Personal Travel,Eco Plus,399,3,4,3,1,5,4,5,5,5,3,2,5,5,3,30,42.0,neutral or dissatisfied
39901.0,75083,Female,Loyal Customer,41,Personal Travel,Business,1814,3,5,3,4,5,5,4,4,4,3,4,5,4,3,0,0.0,neutral or dissatisfied
39905.0,49294,Male,disloyal Customer,55,Business travel,Eco,193,3,4,3,1,4,3,1,4,1,2,5,4,2,4,27,24.0,neutral or dissatisfied
39906.0,49501,Female,disloyal Customer,24,Business travel,Eco,262,3,0,3,4,1,3,1,1,4,2,3,5,1,1,2,0.0,neutral or dissatisfied
39911.0,15709,Female,Loyal Customer,52,Business travel,Eco,479,2,4,4,4,1,2,4,1,1,2,1,1,1,4,33,14.0,satisfied
39928.0,62346,Female,Loyal Customer,12,Personal Travel,Eco Plus,236,2,1,2,2,3,2,3,3,2,3,2,2,3,3,0,0.0,neutral or dissatisfied
39942.0,117247,Female,Loyal Customer,42,Personal Travel,Eco,338,4,5,4,3,5,5,2,5,5,4,5,2,5,1,0,0.0,neutral or dissatisfied
39946.0,124988,Male,disloyal Customer,25,Business travel,Eco,184,3,1,3,2,4,3,1,4,1,1,2,4,3,4,0,0.0,neutral or dissatisfied
39954.0,109247,Male,Loyal Customer,7,Personal Travel,Eco,616,2,5,2,3,3,2,1,3,3,5,2,4,1,3,32,36.0,neutral or dissatisfied
39957.0,3600,Female,disloyal Customer,26,Business travel,Eco,599,3,4,3,3,5,3,2,5,5,2,2,1,2,5,0,0.0,neutral or dissatisfied
39959.0,106600,Female,disloyal Customer,27,Business travel,Business,589,4,4,4,5,3,4,1,3,5,5,4,4,4,3,0,0.0,neutral or dissatisfied
39960.0,56610,Female,disloyal Customer,28,Business travel,Eco,997,3,3,3,3,2,3,5,2,3,3,3,4,2,2,0,1.0,neutral or dissatisfied
39998.0,20993,Female,Loyal Customer,31,Business travel,Eco Plus,851,0,0,0,1,0,3,3,4,5,1,1,3,1,3,134,136.0,satisfied
40004.0,74876,Female,Loyal Customer,52,Personal Travel,Eco,2239,0,5,1,3,5,5,4,3,3,1,3,5,3,3,0,0.0,satisfied
40005.0,113702,Female,Loyal Customer,26,Personal Travel,Eco,414,1,4,1,4,1,1,2,1,3,2,3,4,4,1,0,1.0,neutral or dissatisfied
40013.0,128622,Male,disloyal Customer,46,Business travel,Business,954,5,5,5,1,1,5,5,1,3,4,4,5,5,1,0,0.0,satisfied
40022.0,44266,Male,Loyal Customer,16,Personal Travel,Eco,222,3,1,3,3,1,3,5,1,1,4,3,3,3,1,0,0.0,neutral or dissatisfied
40028.0,128279,Male,Loyal Customer,42,Personal Travel,Business,646,1,3,1,3,2,3,4,1,1,1,1,4,1,4,0,15.0,neutral or dissatisfied
40030.0,33281,Female,Loyal Customer,42,Personal Travel,Eco Plus,216,4,2,4,3,1,2,3,2,2,4,4,3,2,4,0,0.0,satisfied
40038.0,104092,Male,disloyal Customer,30,Business travel,Eco,588,4,2,4,3,4,4,3,4,1,3,3,2,4,4,0,0.0,neutral or dissatisfied
40049.0,38266,Male,disloyal Customer,27,Business travel,Business,1133,4,4,4,3,4,4,5,4,4,3,3,2,3,4,0,8.0,neutral or dissatisfied
40055.0,100963,Male,Loyal Customer,70,Personal Travel,Eco,1142,1,5,1,4,2,1,4,2,3,5,5,3,5,2,14,34.0,neutral or dissatisfied
40068.0,23931,Male,Loyal Customer,15,Business travel,Eco Plus,589,5,3,4,3,5,5,4,5,2,2,4,3,1,5,0,2.0,satisfied
40089.0,78240,Male,Loyal Customer,64,Business travel,Eco Plus,259,1,1,1,1,1,1,1,1,2,5,3,3,3,1,12,10.0,neutral or dissatisfied
40098.0,70510,Male,Loyal Customer,32,Personal Travel,Eco,867,3,4,3,2,4,3,2,4,4,2,5,1,5,4,0,0.0,neutral or dissatisfied
40104.0,66627,Female,Loyal Customer,70,Personal Travel,Business,802,1,2,1,3,1,3,3,4,4,1,4,2,4,1,0,0.0,neutral or dissatisfied
40105.0,35058,Female,disloyal Customer,20,Business travel,Business,828,2,2,2,2,5,2,5,5,1,2,3,4,3,5,0,21.0,neutral or dissatisfied
40106.0,91321,Male,disloyal Customer,22,Business travel,Eco,240,1,1,1,4,4,1,5,4,4,4,3,4,4,4,0,23.0,neutral or dissatisfied
40108.0,32191,Male,disloyal Customer,36,Business travel,Eco,102,4,3,4,4,5,4,3,5,5,4,4,1,4,5,0,0.0,neutral or dissatisfied
40117.0,32804,Female,disloyal Customer,73,Business travel,Eco,102,3,0,2,2,5,2,5,5,2,4,5,2,3,5,0,0.0,neutral or dissatisfied
40119.0,30200,Female,disloyal Customer,25,Business travel,Eco Plus,95,3,1,3,4,4,3,5,4,1,2,4,4,4,4,0,0.0,neutral or dissatisfied
40122.0,94901,Female,disloyal Customer,24,Business travel,Eco,341,2,0,2,3,2,2,2,2,5,5,5,3,3,2,0,0.0,neutral or dissatisfied
40135.0,15065,Male,Loyal Customer,22,Personal Travel,Eco,488,1,4,1,3,5,1,1,5,3,3,5,5,5,5,12,16.0,neutral or dissatisfied
40167.0,43491,Female,Loyal Customer,31,Personal Travel,Eco,679,2,5,2,2,2,2,3,2,4,5,5,4,5,2,0,0.0,neutral or dissatisfied
40168.0,90890,Male,disloyal Customer,43,Business travel,Eco,406,3,4,4,3,5,4,3,5,2,2,3,4,3,5,0,2.0,neutral or dissatisfied
40172.0,47915,Female,Loyal Customer,12,Personal Travel,Eco,329,0,3,0,4,0,2,2,4,2,1,2,2,4,2,140,137.0,satisfied
40178.0,20603,Male,Loyal Customer,42,Business travel,Eco Plus,133,1,5,5,5,1,1,1,1,1,3,4,2,4,1,42,44.0,neutral or dissatisfied
40186.0,45703,Female,disloyal Customer,38,Business travel,Eco,836,3,3,3,3,5,3,5,5,1,4,5,5,1,5,23,19.0,neutral or dissatisfied
40195.0,50703,Male,Loyal Customer,25,Personal Travel,Eco,207,2,2,2,3,5,2,2,5,2,2,3,2,3,5,0,0.0,neutral or dissatisfied
40201.0,108505,Female,Loyal Customer,14,Personal Travel,Eco,287,0,5,0,5,1,0,3,1,3,5,5,5,5,1,0,0.0,satisfied
40244.0,14476,Male,Loyal Customer,8,Business travel,Eco Plus,674,3,3,3,3,3,3,2,3,1,5,4,1,4,3,105,94.0,neutral or dissatisfied
40255.0,121899,Male,Loyal Customer,37,Personal Travel,Eco,337,3,4,3,2,2,3,1,2,3,3,4,4,4,2,0,0.0,neutral or dissatisfied
40263.0,68792,Male,disloyal Customer,37,Business travel,Eco,526,2,2,2,3,5,2,2,5,4,5,3,3,4,5,0,0.0,neutral or dissatisfied
40287.0,49069,Female,Loyal Customer,23,Business travel,Eco,373,4,2,2,2,4,4,3,4,5,1,4,5,3,4,33,28.0,satisfied
40290.0,816,Female,Loyal Customer,48,Business travel,Business,2658,0,0,0,1,3,4,5,2,2,5,5,5,2,5,0,0.0,satisfied
40294.0,111633,Male,disloyal Customer,27,Business travel,Business,1290,5,5,5,3,3,5,2,3,5,4,5,5,5,3,3,0.0,satisfied
40309.0,30488,Male,Loyal Customer,24,Business travel,Eco,516,2,1,3,1,2,2,4,2,3,5,3,2,4,2,0,0.0,neutral or dissatisfied
40312.0,69487,Male,Loyal Customer,22,Business travel,Eco Plus,944,1,4,4,4,1,1,2,1,2,2,4,3,4,1,11,10.0,neutral or dissatisfied
40313.0,27119,Female,disloyal Customer,26,Business travel,Eco,936,2,2,2,3,2,5,5,1,2,5,5,5,1,5,0,23.0,neutral or dissatisfied
40318.0,12229,Male,Loyal Customer,64,Personal Travel,Business,192,2,4,2,3,3,4,5,3,3,2,3,5,3,3,0,2.0,neutral or dissatisfied
40321.0,56211,Male,disloyal Customer,15,Business travel,Eco,1127,3,3,3,5,3,3,4,3,4,5,4,5,5,3,16,21.0,neutral or dissatisfied
40323.0,11335,Female,Loyal Customer,14,Personal Travel,Eco,295,2,4,2,3,2,2,1,2,5,3,4,3,5,2,0,1.0,neutral or dissatisfied
40334.0,61821,Male,Loyal Customer,26,Personal Travel,Eco,1635,3,4,3,3,5,3,3,5,4,4,4,4,4,5,9,12.0,neutral or dissatisfied
40336.0,122310,Male,Loyal Customer,25,Business travel,Eco Plus,541,2,2,2,2,2,1,3,2,4,4,2,2,3,2,0,0.0,neutral or dissatisfied
40348.0,105387,Male,Loyal Customer,45,Business travel,Business,369,1,0,0,3,3,3,3,3,3,0,3,4,3,3,0,0.0,neutral or dissatisfied
40359.0,67431,Female,disloyal Customer,22,Business travel,Business,641,4,0,4,3,2,4,4,2,5,3,4,5,5,2,0,0.0,satisfied
40361.0,53195,Male,Loyal Customer,35,Business travel,Eco,589,3,2,2,2,2,3,3,1,4,1,1,3,4,3,202,203.0,neutral or dissatisfied
40376.0,30180,Male,Loyal Customer,39,Business travel,Eco Plus,82,5,5,5,5,5,5,5,5,3,1,3,2,3,5,0,0.0,satisfied
40387.0,40366,Male,Loyal Customer,24,Business travel,Eco,1250,1,4,1,4,1,1,5,1,2,1,4,1,4,1,0,0.0,neutral or dissatisfied
40389.0,26982,Male,disloyal Customer,48,Business travel,Eco,867,1,1,1,3,3,1,1,3,2,4,4,4,4,3,0,0.0,neutral or dissatisfied
40407.0,31803,Female,disloyal Customer,23,Business travel,Eco,891,1,1,1,3,1,5,5,1,5,2,3,5,3,5,0,0.0,neutral or dissatisfied
40438.0,90809,Female,Loyal Customer,50,Business travel,Eco,646,2,3,3,3,5,4,3,3,3,2,3,3,3,4,0,0.0,neutral or dissatisfied
40443.0,126757,Female,Loyal Customer,49,Personal Travel,Eco,2402,3,5,2,3,4,3,2,4,4,2,4,3,4,4,0,0.0,neutral or dissatisfied
40467.0,127229,Female,Loyal Customer,35,Business travel,Business,1460,3,2,2,2,5,3,3,3,3,4,3,4,3,2,0,0.0,neutral or dissatisfied
40469.0,48413,Female,Loyal Customer,55,Personal Travel,Business,909,4,4,4,1,1,4,2,3,3,4,4,2,3,4,35,37.0,neutral or dissatisfied
40476.0,42200,Male,disloyal Customer,37,Business travel,Eco,329,3,5,3,3,5,3,2,5,2,3,2,5,4,5,5,0.0,neutral or dissatisfied
40478.0,83292,Male,Loyal Customer,50,Personal Travel,Eco,1979,3,4,3,4,2,3,5,2,1,3,3,2,4,2,0,0.0,neutral or dissatisfied
40480.0,129110,Male,Loyal Customer,41,Personal Travel,Eco,2342,5,3,5,5,5,1,1,3,2,3,3,1,4,1,1,3.0,satisfied
40497.0,10340,Male,disloyal Customer,37,Business travel,Business,201,4,4,4,1,4,4,1,4,4,4,4,4,5,4,9,1.0,satisfied
40499.0,64462,Female,disloyal Customer,37,Business travel,Eco Plus,989,2,2,2,3,5,2,2,5,4,5,3,2,3,5,0,0.0,neutral or dissatisfied
40501.0,128792,Male,Loyal Customer,46,Personal Travel,Business,2475,1,5,1,3,1,3,3,4,2,4,5,3,5,3,0,4.0,neutral or dissatisfied
40507.0,121408,Male,Loyal Customer,42,Business travel,Business,331,0,0,0,1,3,5,4,2,2,3,3,3,2,5,0,0.0,satisfied
40508.0,4871,Female,Loyal Customer,24,Personal Travel,Eco,408,1,4,1,2,3,1,3,3,2,3,5,5,2,3,0,0.0,neutral or dissatisfied
40510.0,65592,Female,disloyal Customer,39,Business travel,Business,175,2,2,2,4,5,2,1,5,4,5,4,2,4,5,14,10.0,neutral or dissatisfied
40512.0,84577,Male,disloyal Customer,38,Business travel,Eco,1257,4,4,4,3,1,4,2,1,1,5,3,4,4,1,1,5.0,neutral or dissatisfied
40538.0,44779,Male,disloyal Customer,26,Business travel,Eco,1250,1,1,1,4,3,1,3,3,4,5,3,2,4,3,16,14.0,neutral or dissatisfied
40542.0,93374,Male,disloyal Customer,37,Business travel,Eco Plus,1024,2,2,2,3,5,2,5,5,3,4,4,3,4,5,9,0.0,neutral or dissatisfied
40550.0,67996,Male,Loyal Customer,69,Personal Travel,Eco Plus,1235,3,5,3,3,3,3,3,3,5,3,1,2,1,3,0,12.0,neutral or dissatisfied
40551.0,92275,Male,disloyal Customer,22,Business travel,Eco,1415,3,3,3,4,1,3,2,1,1,1,5,5,2,1,0,0.0,satisfied
40556.0,19971,Female,disloyal Customer,22,Business travel,Business,557,4,2,4,4,3,4,3,3,4,1,4,3,3,3,50,46.0,neutral or dissatisfied
40557.0,9831,Female,Loyal Customer,27,Personal Travel,Eco,476,1,3,1,3,5,1,5,5,3,3,3,1,3,5,104,126.0,neutral or dissatisfied
40561.0,42393,Female,disloyal Customer,32,Business travel,Eco Plus,748,3,3,3,3,2,3,2,2,2,5,2,5,3,2,9,8.0,neutral or dissatisfied
40562.0,22806,Male,disloyal Customer,24,Business travel,Eco,302,0,3,0,1,2,0,2,2,5,2,3,1,3,2,0,0.0,satisfied
40567.0,115095,Female,disloyal Customer,37,Business travel,Business,342,1,1,1,3,3,1,1,3,5,3,4,5,5,3,0,0.0,neutral or dissatisfied
40570.0,110430,Female,Loyal Customer,37,Business travel,Business,525,1,0,0,4,3,3,4,4,4,0,4,4,4,1,17,6.0,neutral or dissatisfied
40571.0,35996,Female,Loyal Customer,39,Personal Travel,Eco Plus,2496,3,5,3,1,4,3,4,4,3,5,5,2,2,4,0,0.0,neutral or dissatisfied
40580.0,10868,Female,disloyal Customer,21,Business travel,Eco,134,2,4,1,4,1,1,1,1,2,2,3,1,3,1,0,0.0,neutral or dissatisfied
40587.0,123535,Male,Loyal Customer,70,Personal Travel,Eco Plus,2077,2,3,2,4,5,2,1,5,4,4,2,2,4,5,14,7.0,neutral or dissatisfied
40597.0,34726,Male,Loyal Customer,44,Business travel,Business,3093,0,4,0,3,3,2,1,4,4,4,4,3,4,1,60,72.0,satisfied
40599.0,44244,Female,disloyal Customer,23,Business travel,Eco,222,1,1,1,4,4,1,2,4,3,2,3,2,3,4,0,0.0,neutral or dissatisfied
40603.0,110507,Female,Loyal Customer,60,Business travel,Eco Plus,263,4,2,2,2,5,4,3,3,3,4,3,2,3,4,0,0.0,satisfied
40627.0,59030,Female,disloyal Customer,21,Business travel,Eco,1846,2,2,2,4,5,2,2,5,4,2,3,3,4,5,0,,neutral or dissatisfied
40633.0,34250,Female,disloyal Customer,49,Business travel,Eco,1666,3,3,3,3,2,3,4,2,2,1,3,2,4,2,48,94.0,neutral or dissatisfied
40655.0,82109,Female,Loyal Customer,16,Personal Travel,Eco,1276,2,2,2,4,2,2,3,2,2,5,2,2,3,2,9,8.0,neutral or dissatisfied
40661.0,18337,Male,Loyal Customer,22,Personal Travel,Eco Plus,554,4,4,4,1,2,4,4,2,3,4,4,5,5,2,0,0.0,neutral or dissatisfied
40662.0,123103,Female,disloyal Customer,20,Business travel,Eco,590,3,3,3,4,1,3,2,1,2,3,4,4,3,1,76,55.0,neutral or dissatisfied
40665.0,78124,Female,disloyal Customer,21,Business travel,Business,1619,3,0,3,4,1,3,1,1,4,4,3,2,3,1,17,6.0,neutral or dissatisfied
40675.0,47569,Female,Loyal Customer,48,Personal Travel,Eco Plus,501,3,1,3,4,4,4,3,5,5,3,5,2,5,4,0,0.0,neutral or dissatisfied
40682.0,22588,Male,disloyal Customer,34,Business travel,Eco,300,2,3,2,2,1,2,4,1,4,3,5,5,1,1,0,0.0,neutral or dissatisfied
40689.0,97590,Female,Loyal Customer,64,Personal Travel,Eco Plus,448,4,5,3,3,3,2,1,3,3,3,4,2,3,4,6,0.0,neutral or dissatisfied
40705.0,62734,Female,disloyal Customer,28,Business travel,Eco,2615,2,2,2,4,2,1,1,2,4,2,4,1,4,1,1,15.0,neutral or dissatisfied
40718.0,5212,Male,disloyal Customer,44,Business travel,Business,351,3,3,3,4,1,3,1,1,2,5,3,1,3,1,0,0.0,neutral or dissatisfied
40726.0,25144,Female,Loyal Customer,38,Personal Travel,Business,406,1,4,2,3,1,4,5,2,2,2,2,5,2,1,21,13.0,neutral or dissatisfied
40731.0,45504,Male,Loyal Customer,25,Business travel,Eco Plus,522,3,5,5,5,3,3,2,3,4,4,3,2,3,3,0,0.0,neutral or dissatisfied
40735.0,100338,Male,Loyal Customer,43,Business travel,Business,652,3,3,3,3,5,3,1,5,5,5,5,4,5,3,3,0.0,satisfied
40743.0,50163,Female,Loyal Customer,26,Business travel,Business,110,2,2,2,2,4,4,3,4,1,5,5,5,1,4,0,0.0,satisfied
40757.0,12958,Male,Loyal Customer,34,Business travel,Eco Plus,359,4,4,4,4,4,4,4,4,2,3,3,5,2,4,0,0.0,satisfied
40758.0,120455,Female,Loyal Customer,69,Personal Travel,Eco,366,2,1,5,3,5,3,4,3,3,5,3,1,3,3,0,0.0,neutral or dissatisfied
40766.0,40201,Female,Loyal Customer,40,Business travel,Business,2134,2,2,2,2,1,4,4,4,4,4,4,5,4,2,0,0.0,satisfied
40769.0,127399,Female,disloyal Customer,24,Business travel,Business,1009,1,2,1,3,3,1,4,3,2,2,3,2,3,3,0,0.0,neutral or dissatisfied
40787.0,119946,Female,disloyal Customer,29,Business travel,Eco,868,2,2,2,3,3,2,5,3,1,5,3,4,4,3,0,0.0,neutral or dissatisfied
40792.0,34103,Male,disloyal Customer,24,Business travel,Eco,1046,5,5,5,4,5,2,2,1,4,2,5,2,2,2,139,142.0,satisfied
40803.0,25885,Female,Loyal Customer,54,Business travel,Eco,907,4,2,2,2,2,2,5,5,5,4,5,2,5,4,0,19.0,satisfied
40805.0,16550,Female,Loyal Customer,61,Personal Travel,Business,872,3,3,3,3,4,3,2,5,5,3,5,3,5,1,0,0.0,neutral or dissatisfied
40812.0,3757,Female,Loyal Customer,57,Personal Travel,Eco Plus,431,4,5,4,4,3,5,4,1,1,4,1,3,1,5,0,0.0,neutral or dissatisfied
40815.0,50727,Female,Loyal Customer,66,Personal Travel,Eco,326,4,5,4,1,2,3,1,1,1,4,1,3,1,3,0,5.0,neutral or dissatisfied
40831.0,13481,Male,Loyal Customer,30,Business travel,Business,3142,3,3,3,3,4,4,5,4,5,2,5,3,5,4,0,0.0,satisfied
40850.0,3345,Male,disloyal Customer,38,Business travel,Business,296,3,3,3,4,3,3,2,3,5,4,4,4,4,3,0,0.0,neutral or dissatisfied
40854.0,112433,Male,Loyal Customer,42,Business travel,Business,1975,3,3,3,3,2,4,5,2,2,3,2,3,2,3,23,0.0,satisfied
40883.0,73780,Male,Loyal Customer,17,Personal Travel,Eco,192,4,1,4,3,3,4,1,3,4,3,3,1,4,3,14,3.0,neutral or dissatisfied
40892.0,57404,Male,disloyal Customer,21,Business travel,Eco,524,5,0,5,4,0,4,4,4,5,5,5,4,4,4,398,377.0,satisfied
40893.0,90500,Female,disloyal Customer,33,Business travel,Business,406,3,3,3,2,1,3,3,1,4,2,5,3,5,1,0,0.0,neutral or dissatisfied
40900.0,79434,Female,disloyal Customer,25,Business travel,Eco Plus,502,3,3,3,4,5,3,5,5,2,5,3,1,4,5,0,31.0,neutral or dissatisfied
40902.0,70056,Female,Loyal Customer,69,Personal Travel,Eco Plus,583,5,4,5,1,4,4,5,1,1,5,1,5,1,4,0,0.0,satisfied
40905.0,33460,Male,Loyal Customer,21,Business travel,Eco Plus,2355,0,5,0,2,3,0,3,3,2,3,5,5,1,3,0,1.0,satisfied
40912.0,16333,Male,Loyal Customer,15,Personal Travel,Eco,594,2,1,2,1,5,2,3,5,3,1,1,1,1,5,0,0.0,neutral or dissatisfied
40916.0,33602,Female,Loyal Customer,61,Business travel,Eco,399,2,2,2,2,5,2,2,2,2,2,2,2,2,3,76,67.0,neutral or dissatisfied
40920.0,69019,Male,disloyal Customer,25,Business travel,Business,1389,4,1,4,2,2,4,1,2,4,4,5,5,4,2,0,0.0,satisfied
40937.0,91879,Female,Loyal Customer,42,Personal Travel,Business,2475,5,1,5,1,2,1,1,2,2,5,2,3,2,1,11,0.0,satisfied
40947.0,97424,Female,Loyal Customer,51,Personal Travel,Eco,587,1,4,0,3,3,4,2,5,5,0,3,1,5,3,0,0.0,neutral or dissatisfied
40948.0,3098,Female,Loyal Customer,33,Personal Travel,Eco,413,2,1,2,3,5,2,1,5,2,2,4,3,4,5,0,0.0,neutral or dissatisfied
40958.0,19582,Female,Loyal Customer,44,Personal Travel,Eco,173,4,5,0,1,3,4,4,4,4,0,2,5,4,5,57,80.0,neutral or dissatisfied
40961.0,42871,Male,disloyal Customer,25,Business travel,Eco,867,1,1,1,3,1,1,2,1,3,3,3,4,4,1,0,35.0,neutral or dissatisfied
40962.0,12420,Male,Loyal Customer,59,Personal Travel,Eco,201,5,1,5,4,2,5,1,2,1,4,3,2,3,2,31,29.0,satisfied
40993.0,8502,Male,disloyal Customer,23,Business travel,Business,737,5,4,5,3,5,5,4,5,5,5,5,3,5,5,0,0.0,satisfied
40996.0,44340,Female,Loyal Customer,67,Personal Travel,Eco,230,3,5,0,3,3,5,5,5,5,0,5,3,5,4,0,0.0,neutral or dissatisfied
41004.0,28239,Female,Loyal Customer,26,Personal Travel,Eco,1009,3,2,3,3,5,3,2,5,2,4,4,3,3,5,0,0.0,neutral or dissatisfied
41011.0,108399,Male,Loyal Customer,51,Personal Travel,Eco Plus,1844,2,1,2,3,1,2,2,1,4,2,3,4,3,1,16,24.0,neutral or dissatisfied
41016.0,23190,Female,Loyal Customer,65,Personal Travel,Eco,223,1,2,1,4,5,4,3,3,3,1,3,3,3,3,37,33.0,neutral or dissatisfied
41024.0,34560,Female,Loyal Customer,32,Business travel,Eco,1598,0,0,0,3,3,0,2,3,4,5,3,3,4,3,4,0.0,satisfied
41033.0,15864,Female,Loyal Customer,51,Business travel,Eco,618,2,2,2,2,4,1,5,1,1,2,1,1,1,5,26,23.0,satisfied
41034.0,128963,Male,disloyal Customer,21,Business travel,Eco,414,5,4,5,3,5,5,1,5,3,3,2,3,1,5,0,0.0,satisfied
41040.0,90395,Female,Loyal Customer,35,Personal Travel,Business,366,3,1,3,3,5,2,2,2,2,3,2,2,2,1,28,27.0,neutral or dissatisfied
41055.0,78385,Female,Loyal Customer,58,Business travel,Eco,980,1,0,0,4,2,4,3,4,4,1,4,4,4,1,0,0.0,neutral or dissatisfied
41061.0,121214,Male,Loyal Customer,47,Personal Travel,Business,2075,3,2,3,2,5,1,2,5,5,3,5,1,5,3,0,8.0,neutral or dissatisfied
41070.0,90065,Male,disloyal Customer,25,Business travel,Eco,1084,3,3,3,4,1,3,2,1,3,4,5,4,5,1,0,0.0,neutral or dissatisfied
